RegionType,RegionName,City,State,Metro,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
City,Hamilton,Hamilton,GA,"Columbus, GA",12226,4.03723307172842,,,,192000,0.156494522691706,6.0187741579238,0.039796875,,0.168316831683168,0.03921568627451,85
City,Glenbrook,Glenbrook,NV,"Gardnerville Ranchos, NV",12228,9.94524548275233,,,,1177900,1.81519578183075,10.6217129977461,,,0,0,71
City,Lake Tomahawk,Lake Tomahawk,WI,,12229,2.59080124110239,,,,165700,-0.300842358604091,-7.32662192393736,,,0.117647058823529,0,118.5
City,Tolland,Tolland,MA,"Springfield, MA",12231,3.88757072458478,100,,666.6667,273400,-0.073099415204678,2.66616597822005,0.021324067300658,,0.072784810126582,0,78
City,Perry,Perry,KS,"Topeka, KS",12233,6.99671472896514,,,,130700,-0.532724505327245,12.3817712811694,0.039150726855394,,0.150753768844221,0,64
City,Leipsic,Leipsic,OH,,12234,4.2188355539332,100,,,83600,1.21065375302663,3.59355638166047,,,0.153005464480874,0.035714285714286,
City,Ault,Ault,CO,"Greeley, CO",12236,9.28362839934295,100,,,249700,1.38043036946813,10.8792184724689,0.040716860232279,,0.057034220532319,0.133333333333333,53
City,Rickman,Rickman,TN,"Cookeville, TN",12238,0.216280343128308,,,,99100,-1.5888778550149,-4.52793834296724,,,0.126903553299492,0,75
City,Ixonia,Ixonia,WI,"Watertown, WI",12240,2.38090892498631,,,,225500,-0.177069499778663,4.88372093023256,,,0.066921606118547,0.028571428571429,74.5
City,Jasper,Jasper,MI,"Adrian, MI",12241,5.27103486037598,,,,149600,0.335345405767941,23.4323432343234,,,0.091603053435115,0.083333333333333,79.5
City,West Harwich,West Harwich,MA,"Cape Cod, MA",12243,4.83847417411936,0,,,393400,0.588084888775249,6.15218564490016,0.042699542450432,,0.057142857142857,0.166666666666667,95
City,Ione,Ione,CA,,12244,9.02171929184158,100,,,305900,0.393829996718083,10.4730949801372,,,0.071351351351351,0.015151515151515,85
City,Bridgman,Bridgman,MI,"Niles, MI",12245,7.79795583135609,,,,157000,0.770218228498075,15.2716593245228,0.022261146496815,,0.060714285714286,0.058823529411765,85
City,Hackensack,Hackensack,MN,"Brainerd, MN",12246,8.04617630954554,85.71,,,198100,1.12302194997448,9.87243483083749,,,0.135458167330677,0.029411764705882,118
City,Yarrow Point,Yarrow Point,WA,"Seattle, WA",12248,9.88045263734258,100,,,2748000,1.4920963214655,22.9970459224778,0.064165211062591,,,,42
City,Plantation,Plantation,KY,"Louisville/Jefferson County, KY",12250,9.60120459937945,100,,,179500,1.46975692481628,11.8380062305296,0.031403899721449,,,,63
City,Bradley,Bradley,CA,"San Luis Obispo, CA",12251,8.6001095090345,100,,,421200,0.214132762312634,7.97231479107921,0.027979582146249,,,,77
City,Leavittsburg,Leavittsburg,OH,"Youngstown, OH",12252,3.5882460302975,100,,21.4146,54300,0.555555555555556,6.67976424361493,0.020570902394107,,0.137209302325581,0.016949152542373,87
City,Lenape Heights,Lenape Heights,PA,"Pittsburgh, PA",12253,6.61252053294397,,,36.4963,111900,1.35869565217391,5.56603773584906,0.024798927613941,,,,116.5
City,Avondale,Avondale,CO,"Pueblo, CO",12256,7.11626209162256,,,,130000,1.72143974960876,7.26072607260726,0.051169230769231,,0.094594594594595,0.142857142857143,63
City,Adams,Adams,TN,"Clarksville, TN",12257,7.62730425260084,,,,213700,0.754361150400754,9.58974358974359,0.040182498830136,,0.153266331658291,0.008196721311475,74
City,Wrightsville Beach,Wrightsville Beach,NC,"Wilmington, NC",12259,0.754699762730425,75,,,797500,-3.35676199709161,-7.89929553066174,-0.021149843260188,,0.06280193236715,0,77
City,Cross Hill,Cross Hill,SC,"Greenville, SC",12261,8.80908924986311,100,,,196800,-0.05078720162519,4.51407328730749,0.026844512195122,,0.047945205479452,0,101
City,Larwill,Larwill,IN,"Fort Wayne, IN",12263,6.64811096915496,,,,131800,-0.377928949357521,13.8169257340242,0.032852807283763,,0.067484662576687,0,57
City,Hanson,Hanson,KY,"Madisonville, KY",12265,2.68662164628582,75,,,152300,-0.522534291312867,3.46467391304348,,,0.067357512953368,0.076923076923077,109
City,North Benton,North Benton,OH,"Akron, OH",12269,3.32268662164629,50,,,125100,0.72463768115942,17.0252572497661,0.027458033573142,,0.15819209039548,0.035714285714286,71
City,Westernport,Westernport,MD,"Cumberland, MD",12270,9.69337470341303,100,,,67100,4.03100775193798,21.3381555153707,0.066900149031297,,0.208722741433022,0.044776119402985,170
City,Nebo,Nebo,KY,"Madisonville, KY",12271,9.90052929366673,,,,107900,0.841121495327103,5.16569200779727,,,0.056910569105691,0,109
City,Springfield,Springfield,NE,"Omaha, NE",12272,9.74447891951086,,,,155100,0.648929266709929,11.2625538020086,0.041592520954223,,0.044585987261147,0,58
City,Orchard City,Orchard City,CO,,12273,4.55375068443147,100,,7.6104,189300,1.99353448275862,6.52785593697242,,,0.101776023110255,0.071428571428571,91.5
City,New Harmony,New Harmony,UT,"St. George, UT",12275,9.48622011315934,,,,350200,0,16.8891855807744,0.041007995431182,,0.086486486486487,0,78
City,Mount Vernon,Mount Vernon,AR,"Little Rock, AR",12276,7.07337105311188,,,,124100,1.14099429502853,5.25869380831213,0.027163577759871,,0.134146341463415,0,76
City,Cohasset,Cohasset,MN,,12278,3.27705785727322,,,,193300,-0.051706308169597,1.95147679324895,,,0.119001919385797,0.032258064516129,107
City,Memphis,Memphis,IN,"Louisville/Jefferson County, KY",12281,3.51797773316299,,,,160200,0.125,-1.77805027590435,0.031148564294632,,0.115671641791045,0,64
City,South Carthage,South Carthage,TN,"Nashville, TN",12282,7.53787187442964,100,,,110300,0.730593607305936,3.18054256314312,0.044968268359021,,0.108695652173913,0.033333333333333,60
City,Lake Toxaway,Lake Toxaway,NC,"Brevard, NC",12283,9.55831356086877,100,,,393000,1.00231303006939,7.99670239076669,,,0.052325581395349,0,120
City,Arnolds Park,Arnolds Park,IA,"Spirit Lake, IA",12286,7.33801788647563,,,,221700,0.407608695652174,-7.77870216306156,,,0.097826086956522,0,87.5
City,Reevesville,Reevesville,SC,"Charleston, SC",12287,9.89687899251688,,,,147300,4.17256011315417,9.19199406968125,,,0.049382716049383,0,75
City,Mesquite,Mesquite,NM,"Las Cruces, NM",12288,0.619638620186165,,,,100700,-0.099206349206349,-1.08055009823183,0.021688182720953,,0.148148148148148,0.041666666666667,98
City,Grandy,Grandy,NC,"Virginia Beach, VA",12289,0.200766563241467,66.67,,,188600,0.26581605528974,-2.02597402597403,0.013950159066808,,,,102
City,Paul,Paul,ID,"Burley, ID",12290,7.18926811461946,,,,135300,1.27245508982036,5.04658385093168,,,0.083333333333333,0,58
City,Bradenton Beach,Bradenton Beach,FL,"North Port-Sarasota-Bradenton, FL",12292,1.02573462310641,0,,,373400,0.349368449341575,-0.665070497472732,0.006320299946438,,,,106
City,Suring,Suring,WI,"Green Bay, WI",12294,4.74265376893594,,,,124100,-0.321285140562249,5.08044030482642,0.032949234488316,,0.12463768115942,0.023255813953488,84
City,West Wildwood,West Wildwood,NJ,"Ocean City, NJ",12296,2.21847052381821,50,,,222100,-0.179775280898876,6.26794258373206,0.027230977037371,,,,142
City,Island Park,Island Park,ID,"Rexburg, ID",12297,6.13250593173937,,,,219700,0.228102189781022,3.19398778769375,,,0.157402173230325,0,112
City,Elora,Elora,TN,,12298,7.91111516700128,,,,97200,1.78010471204188,13.5514018691589,,,0.111111111111111,0.071428571428571,98
City,Three Way,Three Way,TN,"Jackson, TN",12299,7.0304800146012,,,138.8889,148500,0.270087778528022,8.95084372707263,0.042356902356902,,,,94
City,Norfork,Norfork,AR,"Mountain Home, AR",12301,8.17849972622741,,,,160800,0.062227753578096,8.7956698240866,,,0.10752688172043,0,114
City,Ridgeway,Ridgeway,WI,"Madison, WI",12304,5.08851980288374,,,,155300,-0.766773162939297,8.82971268395235,0.034069542820348,,0.122093023255814,0,68
City,Cedar Grove,Cedar Grove,NC,"Durham, NC",12305,9.88410293849243,,,,177900,2.24137931034483,9.27518427518427,0.041399662731872,,0.027149321266968,0,67.5
City,Silver Lake,Silver Lake,WI,"Chicago, IL",12308,9.11480197116262,100,,,172300,0.466472303206997,10.3072983354673,0.035055136390017,,0.06015037593985,0,67
City,Solon,Solon,IA,"Iowa City, IA",12309,6.4446066800511,,,,190600,0.05249343832021,-3.10116929334011,0.032801678908709,,0.06514657980456,0,81
City,Woodbridge,Woodbridge,CA,"Stockton, CA",12310,4.59572914765468,100,,,388500,-0.613967766692249,3.18725099601594,0.032543114543115,,0.057450628366248,0.03125,57
City,Chesterfield,Chesterfield,MA,"Springfield, MA",12312,3.87388209527286,,,256.4103,228200,0.351802990325418,-1.51057401812689,0.019767747589834,,0.044817927170868,0,88
City,Port Hope,Port Hope,MI,,12313,8.2752327066983,,,,94400,0.318809776833156,5.47486033519553,,,0.138686131386861,0,110.5
City,Buffalo,Buffalo,IA,"Davenport, IL",12315,4.76364300054755,,,,122500,0.163532297628782,-0.244299674267101,0.035314285714286,,0.090909090909091,0,67
City,Nickelsville,Nickelsville,VA,"Kingsport, TN",12316,2.57802518707793,,,,83000,-0.836320191158901,-13.451511991658,0.020277108433735,,0.08695652173913,0,105.5
City,Hershey,Hershey,NE,"North Platte, NE",12318,6.00565796678226,,,,160800,-2.36794171220401,0.562851782363977,,,0.064748201438849,0,78.5
City,Dalton,Dalton,MN,"Fergus Falls, MN",12319,9.86493885745574,,,,203600,0.344997535731888,9.05195500803428,,,0.068027210884354,0,83
City,Medinah,Medinah,IL,"Chicago, IL",12321,8.14929731702865,100,,,336800,0.627427547057066,3.43980343980344,0.023248218527316,,0.073732718894009,0,81
City,Hanceville,Hanceville,AL,"Cullman, AL",12322,7.75962766928272,,,,99500,0.606673407482305,9.46094609460946,,,0.075291622481442,0.056338028169014,100
City,Forsyth,Forsyth,IL,"Decatur, IL",12324,7.47855448074466,75,,,150100,1.48749154834348,-13.8841078600115,0.061625582944703,,0.117647058823529,0.0125,104
City,Zellwood,Zellwood,FL,"Orlando, FL",12325,9.81292206607045,,,,100000,2.77492291880781,17.7856301531213,0.05787,,0.119565217391304,0.03030303030303,82
City,Saint David,Saint David,AZ,"Sierra Vista, AZ",12326,3.59098375615988,,,,153500,-0.324675324675325,2.53841015364061,,,0.233576642335766,0,124
City,Cedar Grove,Cedar Grove,TN,,12327,4.56287643730608,,,,71500,-0.139664804469274,10.6811145510836,,,0.220994475138122,0.05,171
City,Little Orleans,Little Orleans,MD,"Cumberland, MD",12329,3.4093812739551,,,,89400,0.336700336700337,0,0.036744966442953,,0.162790697674419,0.071428571428571,170
City,Kellogg,Kellogg,MN,"Rochester, MN",12330,2.05968242379996,100,,,216100,-0.23084025854109,0.139017608897127,0.011008792225821,,,,96
City,Pennsbury Village,Pennsbury Village,PA,"Pittsburgh, PA",12331,2.06515787552473,100,,,117700,0.170212765957447,0.598290598290598,0.015692438402719,,,,76
City,Rockaway Beach,Rockaway Beach,OR,,12332,0.802153677678409,,,,253700,-1.78087495160666,6.64144598570828,,,0.070512820512821,0.090909090909091,90
City,Evansville,Evansville,WI,"Janesville, WI",12333,3.82551560503742,100,,,172000,-0.232018561484919,2.07715133531157,0.028970930232558,,0.057519057519058,0.024096385542169,66
City,Carnelian Bay,Carnelian Bay,CA,"Sacramento, CA",12334,9.45245482752327,100,,,627400,-0.349428208386277,12.4372759856631,0.046796302199554,,0.064516129032258,0,55
City,North Lewisburg,North Lewisburg,OH,"Urbana, OH",12335,3.41850702682971,,,,120000,0.671140939597315,8.8929219600726,,,0.095394736842105,0.068965517241379,66
City,Geyserville,Geyserville,CA,"Santa Rosa, CA",12336,5.34677860923526,,,,749300,0.120256547300909,0.793650793650794,-0.004785800080075,,0.010526315789474,0,49
City,Molino,Molino,FL,"Pensacola, FL",12337,6.54681511224676,,,,170500,0.235155790711346,9.0850927703135,0.036398826979472,,0.080373831775701,0.069767441860465,85
City,North Newton,North Newton,KS,"Wichita, KS",12338,0.434385836831539,,,,129500,-0.307929176289453,0.465477114041893,,,0.059701492537313,0.125,63
City,Seaside Park,Seaside Park,NJ,"New York, NY",12339,1.85800328527103,75,,4.4399,539600,0.092747171211278,3.27272727272727,0.014336545589325,,0.051903114186851,0.133333333333333,123
City,Bass Lake,Bass Lake,CA,"Madera, CA",12340,6.0658879357547,100,,,243900,-0.204582651391162,4.05290102389078,0.038892988929889,,0.25,0,79.5
City,Silverlake,Silverlake,WA,"Longview, WA",12342,7.84449717101661,100,,,237700,0.977060322854715,25.7006874669487,0.06713925115692,,0.145077720207254,0.035714285714286,58
City,Ball,Ball,LA,"Alexandria, LA",12343,6.90636977550648,100,,,142800,0.210526315789474,9.25784238714614,0.02187675070028,,0.101960784313725,0.019230769230769,75
City,Freeland,Freeland,WA,"Oak Harbor, WA",12345,7.79430553020624,100,9.6154,,407700,0.468210941350419,11.6374589266156,,,0.050615595075239,0.027027027027027,69
City,Redington Beach,Redington Beach,FL,"Tampa, FL",12346,3.96970250045629,100,,,503900,-0.277063130813378,5.24227234753551,0.021484421512205,,,,76
City,Bay City,Bay City,OR,,12347,6.7083409381274,,,,217400,1.21042830540037,10.411376333164,,,0.048951048951049,0.142857142857143,90
City,Hickory Valley,Hickory Valley,TN,,12348,7.40919875889761,100,,,55100,2.03703703703704,-5.16351118760757,,,0.109090909090909,0,
City,Semora,Semora,NC,"Durham, NC",12349,9.03175762000365,,,,315300,0.831467860569236,0.831467860569236,0.051382810022201,,0.048780487804878,0,77
City,Hartsel,Hartsel,CO,"Denver, CO",12352,9.45793027924804,100,,,228600,0.616197183098592,13.4491315136476,0.042987751531059,,0.052631578947368,0,76
City,Bel Alton,Bel Alton,MD,"Washington, VA",12353,8.09819310093083,0,,,303500,2.11978465679677,9.84437205935577,0.038448105436573,,0.132530120481928,0,93.5
City,Hopewell,Hopewell,OH,"Zanesville, OH",12354,0.247307902901989,50,,,131100,0.076335877862595,-1.05660377358491,,,0.119047619047619,0.133333333333333,87
City,Mineral Springs,Mineral Springs,NC,"Charlotte, NC",12356,7.78335462675671,100,,,192100,0.681341719077568,9.20977828311541,0.040739198334201,,,,64
City,Partlow,Partlow,VA,"Washington, VA",12357,1.23653951450995,100,,12.1436,177300,0.738636363636364,-2.68935236004391,0.01400451212634,,0.154228855721393,0.080645161290323,73
City,Three Lakes,Three Lakes,WI,,12358,6.97207519620369,,,,251600,0.039761431411531,1.3290374546919,,,0.05607476635514,0,118.5
City,Randle,Randle,WA,"Centralia, WA",12360,6.33783537141814,100,,,148000,0.886162235855487,38.0597014925373,,,0.081481481481482,0.090909090909091,71
City,North Barrington,North Barrington,IL,"Chicago, IL",12361,0.105858733345501,66.67,,,605300,-0.411319512997697,-3.05893657911595,0.005040475797125,,,,93
City,Diamond,Diamond,OH,"Akron, OH",12362,6.86074101113342,,,,151100,0.800533689126084,2.51017639077341,0.028365320979484,,0.072222222222222,0,71
City,Greenleaf,Greenleaf,ID,"Boise City, ID",12363,6.9857638255156,100,,,153000,0.657894736842105,12.417340191036,0.033699346405229,,0.072625698324022,0.076923076923077,57
City,Tall Timbers,Tall Timbers,MD,"California-Lexington Park, MD",12364,0.664354809271765,,,,308100,-0.226683937823834,-3.14366551398931,,,0.10062893081761,0.0625,105
City,Tilghman,Tilghman,MD,"Easton, MD",12365,7.00310275597737,100,,,283700,2.56688358640636,5.07407407407407,,,0.077777777777778,0.142857142857143,126
City,Luthersville,Luthersville,GA,"Atlanta, GA",12366,9.36758532578938,,,,93800,1.29589632829374,22.2946544980443,0.071044776119403,,0.116666666666667,0.035714285714286,66
City,Mountain Village,Mountain Village,CO,,12367,7.39368497901077,66.67,,,1018100,1.60678642714571,1.03205319043366,,,0.072072072072072,0,
City,Crandon Lakes,Crandon Lakes,NJ,"New York, NY",12368,3.09363022449352,,,21.5983,183600,0.547645125958379,3.49492671927847,0.026312636165577,,,,126
City,Pittsford,Pittsford,MI,"Hillsdale, MI",12370,5.48092717649206,,,,118700,1.71379605826907,9.40092165898617,,,0.108571428571429,0.052631578947368,73
City,Idyllwild,Idyllwild,CA,"Riverside, CA",12371,5.89158605584961,100,6.6228,1.4872,257100,-0.963020030816641,3.46076458752515,0.051275768183586,,,,69
City,Briarwood,Briarwood,KY,"Louisville/Jefferson County, KY",12372,8.29257163716007,100,,,144000,0.558659217877095,6.35155096011817,0.032652777777778,,,,63
City,Sugarloaf,Sugarloaf,CA,"Riverside, CA",12373,8.97244022631867,66.67,,,166500,1.21580547112462,7.07395498392283,0.051345345345345,,,,70
City,Coral,Coral,MI,"Grand Rapids, MI",12378,6.72294214272678,,,,120200,1.60608622147084,2.73504273504274,0.035723793677205,,0.1,0,75.5
City,London,London,AR,"Russellville, AR",12380,0.787552473079029,,,,102800,-2.55924170616114,-1.53256704980843,,,0.129186602870813,0,78
City,Pioneer,Pioneer,OH,,12382,2.84449717101661,,,,93700,-1.16033755274262,4.80984340044743,,,0.078125,0,66
City,Ferdinand,Ferdinand,IN,"Jasper, IN",12384,4.6212812557036,,,,143800,0.069589422407794,0.912280701754386,,,0.05700325732899,0,74
City,Caddo Mills,Caddo Mills,TX,"Dallas-Fort Worth, TX",12386,9.58934112064245,100,,,149800,1.55932203389831,29.1379310344828,0.028311081441923,,,,65
City,Fremont,Fremont,IN,"Angola, IN",12388,3.33911297682059,,,,103100,0.291828793774319,-1.05566218809981,,,0.103291713961407,0.021978021978022,97.5
City,Jemez Springs,Jemez Springs,NM,"Albuquerque, NM",12389,0.440773863843767,,,,182700,0.164473684210526,0.883489784649365,0.0019978106185,,0.175,0.035714285714286,76
City,South Beach,South Beach,OR,"Newport, OR",12390,1.22285088519803,,,,248700,-0.280673616680032,1.42740619902121,,,0.074561403508772,0.117647058823529,121
City,Chattanooga,Chattanooga,OK,"Lawton, OK",12397,1.03851067713086,,,,70100,-0.567375886524823,-9.07911802853437,0.010242510699001,,0.234042553191489,0,113
City,Centerville,Centerville,GA,"Warner Robins, GA",12398,2.78335462675671,33.33,,,125900,0.800640512409928,4.74209650582363,0.041111993645751,,0.154002026342452,0.046052631578947,80.5
City,Weston Mills,Weston Mills,NY,"Olean, NY",12399,9.91878079941595,,,,75000,2.88065843621399,2.73972602739726,,,0,0,158
City,Glenford,Glenford,OH,"Columbus, OH",12400,8.00419784632232,,,,147300,0.959561343385881,12.3569794050343,0.035627970128989,,0.163157894736842,0,58
City,Vickery,Vickery,OH,"Fremont, OH",12401,3.99434203321774,,,,100800,-0.29673590504451,5.88235294117647,,,0.078534031413613,0,69
City,Denver,Denver,IN,"Peru, IN",12404,3.71874429640445,,,,89700,0,6.65873959571938,,,0.116788321167883,0.0625,84
City,Herscher,Herscher,IL,"Kankakee, IL",12406,1.6070450812192,100,,,124000,0,-3.20062451209992,0.038491935483871,,0.127753303964758,0.03448275862069,86
City,Drake,Drake,CO,"Fort Collins, CO",12408,7.06880817667458,88.89,,,256600,0.312744331508991,9.51771233461374,0.031165237724084,,,,57
City,Franklin,Franklin,IL,"Jacksonville, IL",12409,4.28545354991787,,,,85800,-0.464037122969838,3.74848851269649,,,0.247058823529412,0,98.5
City,Oak Harbor,Oak Harbor,OH,"Port Clinton, OH",12412,0.354079211534952,,,,100700,-0.39564787339268,-1.75609756097561,,,0.111624326404927,0.020689655172414,86.5
City,Stone Harbor,Stone Harbor,NJ,"Ocean City, NJ",12413,3.56999452454828,75,,,1252600,-0.21508802676651,-0.278640235650028,0.00146654957688,,0.008196721311475,0,142
City,Hawthorn Woods,Hawthorn Woods,IL,"Chicago, IL",12415,0.532031392589889,66.67,,,487000,-0.020529665366455,0.911728139245752,0.015094455852156,,,,93
City,Stormstown,Stormstown,PA,"State College, PA",12416,0.435298412119,0,,,312200,-0.159897665494084,2.15968586387435,0.020586162716208,,,,73.5
City,Bentonville,Bentonville,VA,"Washington, VA",12418,5.50921701040336,,,,256000,0.946372239747634,2.89389067524116,0.02546484375,,0.08695652173913,0.038461538461539,80.5
City,Cherrylog,Cherrylog,GA,,12419,5.41339660521993,,,,193600,0.155199172271081,7.31707317073171,,,0.104347826086957,0.083333333333333,111.5
City,Daleville,Daleville,IN,"Muncie, IN",12420,3.48786274867677,100,,,74700,0.673854447439353,5.06329113924051,0.031994645247657,,0.185714285714286,0.057692307692308,78.5
City,Lake View,Lake View,AL,"Tuscaloosa, AL",12421,1.73206789560139,,,,164700,1.60394818013572,-3.68421052631579,0.007043108682453,,0.17210401891253,0.032967032967033,84
City,Princes Lakes,Princes Lakes,IN,"Indianapolis, IN",12422,1.09782807081584,,,,115800,0.173010380622837,2.93333333333333,0.028385146804836,,0.110294117647059,0.044444444444444,60
City,Eastview,Eastview,TN,,12423,7.63734258076291,,,,75600,0.66577896138482,10.5263157894737,,,0.126530612244898,0.064516129032258,132.5
City,Aitkin,Aitkin,MN,,12424,0.491878079941595,,,,95800,-0.519210799584631,-1.74358974358974,,,0.148047229791099,0.03680981595092,118
City,Montara,Montara,CA,"San Francisco, CA",12425,9.97992334367585,,,,1167500,3.85162782423056,14.8548942449582,0.03261670235546,,0.026666666666667,0,42
City,Ball Ground,Ball Ground,GA,"Atlanta, GA",12426,9.89596641722942,,,,193700,1.78665265370468,12.6162790697674,0.051636551368095,,0.068511796733212,0.013245033112583,65.5
City,Minden,Minden,IA,"Omaha, NE",12427,1.43913122832634,,,,146700,0,-4.36766623207301,0.036182685753238,,0.197530864197531,0,62
City,Frenchtown,Frenchtown,MT,"Missoula, MT",12428,8.73334550100383,,,,308600,0.652315720808871,11.3275613275613,0.018891769280622,,0.063241106719368,0,66
City,Custar,Custar,OH,"Toledo, OH",12429,1.57693009673298,,,,116300,0.345125107851596,4.39856373429084,0.015055889939811,,0.048028962188254,0.166666666666667,64
City,Bessemer,Bessemer,PA,"New Castle, PA",12431,3.15386019346596,,,,72500,0.138121546961326,4.31654676258993,,,0.110552763819095,0.090909090909091,108.5
City,Hartford,Hartford,IL,"St. Louis, MO",12432,4.48530753787187,,,,61800,-0.32258064516129,16.6037735849057,0.056116504854369,,0.166666666666667,0.0625,82
City,Wesley Chapel,Wesley Chapel,NC,"Charlotte, NC",12433,5.37050556670925,100,,,322700,0.62363579669473,5.38863487916394,0.028760458630307,,,,64
City,Issue,Issue,MD,"Washington, VA",12434,5.42982296039423,100,,,352800,1.87698527288478,4.2245199409158,0.023350340136054,,0.170588235294118,0.03448275862069,93.5
City,Victoria,Victoria,MN,"Minneapolis-St Paul, MN",12436,4.22796130680781,71.43,,7.4429,375700,0.374031525514293,8.33333333333333,0.020708011711472,,0.050616482803374,0.025641025641026,70
City,Suquamish,Suquamish,WA,"Bremerton, WA",12437,2.23307172841759,50,,,266800,-0.670141474311243,8.23529411764706,0.001154422788606,,0.053370786516854,0,58
City,Amboy,Amboy,MN,"Mankato, MN",12440,9.44424164993612,100,,,154800,3.89261744966443,15.9550561797753,0.022370801033592,,0.045977011494253,0,73
City,Smithton,Smithton,IL,"St. Louis, MO",12441,1.41357912027742,100,,,178300,-0.279642058165548,-0.167973124300112,0.021278743690409,,0.118266978922717,0.03960396039604,89
City,Wolcott,Wolcott,IN,,12442,1.17904727139989,,,,98300,-0.101626016260163,-2.57680872150644,,,0.139344262295082,0.058823529411765,114
City,Mechanicsburg,Mechanicsburg,IL,"Springfield, IL",12445,5.24548275232707,,,,103300,0.29126213592233,1.07632093933464,0.032671829622459,,0.148148148148148,0,77.5
City,King William,King William,VA,"Richmond, VA",12447,0.564884102938492,100,,104.1667,185600,0,5.09626274065685,0.018717672413793,,0.144,0.055555555555556,80
City,Richville,Richville,MN,"Fergus Falls, MN",12448,9.57930279248038,,,,253600,0.237154150197628,5.40315876974231,,,0.041666666666667,0,83
City,Lonedell,Lonedell,MO,"St. Louis, MO",12451,1.74758167548823,,,,79900,-0.49813200498132,5.68783068783069,0.02793491864831,,0.116805349246007,0.024350205696837,84.5
City,Beulah,Beulah,CO,"Pueblo, CO",12452,8.95418872056945,100,,,170500,0.05868544600939,6.89655172413793,0.05141348973607,,0.038167938931298,0,63
City,Theresa,Theresa,WI,"Beaver Dam, WI",12453,1.53586420879723,100,,,161400,-0.55452865064695,9.05405405405405,,,0.143835616438356,0.047619047619048,81.5
City,Dover,Dover,MN,"Rochester, MN",12454,7.90746486585143,,,,223200,0.540540540540541,10.0591715976331,0.031393369175627,,0.043243243243243,0.125,65
City,Blountsville,Blountsville,AL,"Birmingham, AL",12455,1.46377076108779,,,,98300,-0.807265388496468,0.82051282051282,0.032502543234995,,0.084291187739464,0.022727272727273,82
City,Welches,Welches,OR,"Portland, OR",12456,9.90874247125388,100,,,263300,1.50346954510409,13.8840830449827,0.056593239650589,,,,59
City,Sauk City,Sauk City,WI,"Baraboo, WI",12457,7.06698302609965,,,,183200,0.383561643835616,5.9572006940428,,,0.066822977725674,0,81.5
City,Lake Meade,Lake Meade,PA,"Gettysburg, PA",12458,5.74009855813105,100,,,186100,1.0314875135722,5.79874928936896,,,0.14427600627287,0.032608695652174,83
City,Harvey Cedars,Harvey Cedars,NJ,"New York, NY",12459,5.15331264829348,100,,4.5956,1016100,0.544231149811993,5.41549953314659,0.017988386969786,,,,123
City,Palisade,Palisade,MN,,12460,5.84778244205147,,,,138300,0.362844702467344,3.67316341829086,,,0.16,0,118
City,Carlos,Carlos,MN,"Alexandria, MN",12464,8.64482569812009,,,,214100,-0.232991612301957,3.2304725168756,,,0.043956043956044,0,86
City,Kernville,Kernville,CA,"Bakersfield, CA",12465,8.46413579120278,100,,,177300,0.056433408577878,8.70631514408339,0.032617033276932,,,,78
City,Carbonado,Carbonado,WA,"Seattle, WA",12466,4.11936484759993,,,,223600,0.539568345323741,8.07153214113098,0.041220930232558,,0.1,0.142857142857143,52
City,Towanda,Towanda,IL,"Bloomington, IL",12467,6.35608687716737,,,,149200,-0.20066889632107,7.03012912482066,0.036400804289544,,0.128888888888889,0,85
City,Wheeler,Wheeler,MI,"Alma, MI",12468,5.93265194378536,,,,91500,-0.218102508178844,17.4582798459564,,,0.116883116883117,0.055555555555556,91
City,Sutter Creek,Sutter Creek,CA,,12470,8.98247855448074,100,,,305100,0.759577278731836,13.2516703786192,,,0.081632653061225,0.03125,85
City,Beech Mountain,Beech Mountain,NC,"Boone, NC",12471,2.30334002555211,,,,202800,-0.294985250737463,5.8455114822547,,,0.108411214953271,0.068965517241379,129.5
City,Shiloh,Shiloh,OH,"Mansfield, OH",12472,5.04654133966052,100,,,103700,0.679611650485437,3.5964035964036,0.020356798457088,,0.116279069767442,0.033333333333333,69
City,Dauphin Island,Dauphin Island,AL,"Mobile, AL",12474,5.82496805986494,,,,263800,0.113851992409867,5.85874799357945,0.033593631539045,,0.092024539877301,0.066666666666667,104
City,Mount Olive,Mount Olive,AL,"Birmingham, AL",12475,7.31246577842672,100,,,147600,0.613496932515337,4.68085106382979,0.034654471544716,,0.119932432432432,0.02112676056338,80
City,Independence,Independence,WI,,12476,4.82569812009491,,,,123400,0.162337662337662,5.02127659574468,,,0.151111111111111,0.029411764705882,88
City,Eagleville,Eagleville,TN,"Nashville, TN",12477,9.78645738273408,,,,215900,1.17150890346767,16.8922577152139,0.036438165817508,,0.047761194029851,0,54
City,Elgin,Elgin,SC,"Columbia, SC",12478,0.281985763825516,,,,120000,-0.662251655629139,-4.61049284578696,0.008541666666667,,0.123165618448637,0.046808510638298,109
City,Green Lane,Green Lane,PA,"Philadelphia, PA",12479,2.73590071180872,100,,,279200,-0.250089317613433,0.794223826714801,0.016855300859599,,0.0498687664042,0.026315789473684,83
City,Yutan,Yutan,NE,"Omaha, NE",12480,1.17265924438766,,,,118900,-2.70049099836334,-6.81818181818182,0.058099243061396,,0.091269841269841,0.043478260869565,57
